customer_id,plan_type,contract_type,subscription_date,total_users,unsubscribed_date,first_billing_date,date_corrected,effective_start,churn,tenure_days,monthly_usage_hrs,feature_adoption_pct,days_since_login,total_billed,avg_payment_value,total_transactions,dunning_count,payment_count,last_billing_date,avg_days_late,max_days_late,late_payment_count,last_payment_date,dunning_ratio,days_since_last_payment,nps_latest,nps_first,nps_avg,nps_min,nps_count,last_survey_date,nps_trend,days_since_survey,ticket_count,critical_tickets,high_tickets,billing_tickets,technical_tickets,feature_req_tickets,open_tickets,resolved_tickets,last_ticket_date,open_ticket_ratio,critical_ticket_ratio,days_since_last_ticket,has_nps
C-2187,starter,monthly,2024-09-30,5,2024-12-29,2020-12-31,1,2020-12-31,1,1459,2.8,33.2,2,8218.56,171.22,48,0,48,2024-12-01,0.375,9,4,2024-12-01,0.0,30,7.0,7.0,7.0,7.0,1.0,2024-12-19,0.0,12.0,7.0,2.0,0.0,2.0,2.0,3.0,3.0,4.0,2024-12-24,0.42857142857142855,0.2857142857142857,7.0,1
C-2188,starter,annual,2022-03-31,5,2024-11-19,2024-10-01,0,2024-10-01,1,49,37.7,56.1,42,10744.8,2148.96,5,4,1,2024-10-01,5.0,5,1,2024-10-06,0.8,86,9.0,10.0,9.5,9.0,2.0,2024-09-25,-1.0,97.0,8.0,2.0,2.0,2.0,3.0,1.0,0.0,8.0,2024-11-19,0.0,0.25,42.0,1
C-2189,starter,annual,2022-07-31,5,,2022-05-01,1,2022-05-01,0,975,51.1,49.0,42,1919.16,639.72,3,0,3,2024-05-01,6.666666666666667,12,2,2024-05-01,0.0,244,7.0,5.0,6.0,5.0,2.0,2024-10-26,2.0,66.0,3.0,0.0,2.0,0.0,3.0,0.0,0.0,3.0,2024-11-10,0.0,0.0,51.0,1
C-2190,enterprise,monthly,2024-11-30,65,2024-11-06,2022-05-01,1,2022-05-01,1,920,270.3,50.1,55,33567.729999999996,1082.83,31,0,31,2024-11-01,0.9354838709677419,12,3,2024-11-01,0.0,60,7.0,7.0,7.0,7.0,1.0,2024-08-05,0.0,148.0,4.0,0.0,1.0,1.0,3.0,0.0,2.0,2.0,2024-10-19,0.5,0.0,73.0,1
C-2191,starter,monthly,2024-04-30,3,,2023-12-31,1,2023-12-31,0,366,58.0,22.4,59,641.64,53.47,12,0,12,2024-12-01,0.9166666666666666,8,2,2024-12-01,0.0,30,9.0,6.0,7.5,6.0,2.0,2024-09-29,3.0,93.0,12.0,1.0,4.0,6.0,4.0,1.0,2.0,10.0,2024-12-27,0.16666666666666666,0.08333333333333333,4.0,1
C-2192,starter,annual,2023-05-31,3,2024-10-27,2023-05-31,0,2023-05-31,1,515,6.8,89.9,65,9121.92,2280.48,4,2,2,2024-05-31,8.5,14,2,2024-06-14,0.5,200,9.0,10.0,9.5,9.0,2.0,2024-09-18,-1.0,104.0,6.0,0.0,2.0,1.0,3.0,0.0,0.0,6.0,2024-10-19,0.0,0.0,73.0,1
C-2193,starter,annual,2022-03-31,4,,2024-07-01,0,2024-07-01,0,183,41.3,93.7,25,2979.36,744.84,4,3,1,2024-07-01,10.0,10,1,2024-07-11,0.75,173,4.0,5.0,4.5,4.0,2.0,2024-09-03,-1.0,119.0,16.0,1.0,5.0,3.0,7.0,1.0,4.0,12.0,2024-12-28,0.25,0.0625,3.0,1
C-2194,professional,monthly,2022-09-30,16,,2021-03-31,1,2021-03-31,0,1371,136.4,48.5,84,15814.35,351.43,45,0,45,2024-12-01,1.1333333333333333,15,5,2024-12-01,0.0,30,5.0,5.0,5.0,5.0,0.0,,0.0,393.0,16.0,1.0,7.0,2.0,9.0,3.0,3.0,13.0,2024-12-30,0.1875,0.0625,1.0,0
C-2195,professional,monthly,2024-11-30,9,,2024-03-31,1,2024-03-31,0,275,148.4,74.7,23,2836.89,315.21,9,0,9,2024-12-01,3.2222222222222223,14,3,2024-12-01,0.0,30,10.0,10.0,10.0,10.0,1.0,2024-08-04,0.0,149.0,10.0,0.0,4.0,4.0,3.0,0.0,2.0,8.0,2024-12-24,0.2,0.0,7.0,1
C-2196,professional,annual,2021-10-31,6,2024-11-02,2022-12-01,0,2022-12-01,1,702,64.7,92.1,59,13264.56,6632.28,2,0,2,2023-12-01,0.0,0,0,2023-12-01,0.0,396,0.0,0.0,0.0,0.0,1.0,2024-07-13,0.0,171.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,2024-10-25,0.5,0.0,67.0,1
C-2197,professional,monthly,2023-07-31,11,,2024-07-31,0,2024-07-31,0,153,41.9,85.2,22,2876.95,575.39,5,0,5,2024-12-01,5.8,12,4,2024-12-11,0.0,20,3.0,4.0,3.5,3.0,2.0,2024-10-18,-1.0,74.0,3.0,0.0,1.0,2.0,1.0,0.0,1.0,2.0,2024-10-04,0.3333333333333333,0.0,88.0,1
C-2198,enterprise,monthly,2024-05-31,78,2024-11-02,2021-05-01,1,2021-05-01,1,1281,61.1,19.8,59,207035.53999999998,4814.78,43,0,43,2024-11-01,0.0,0,0,2024-11-01,0.0,60,5.0,5.0,5.0,5.0,0.0,,0.0,393.0,5.0,3.0,2.0,1.0,3.0,0.0,2.0,3.0,2024-11-01,0.4,0.6,60.0,0
C-2199,professional,annual,2021-04-30,8,2024-12-06,2023-12-31,0,2023-12-31,1,341,74.9,22.8,25,23129.64,7709.88,3,2,1,2023-12-31,15.0,15,1,2024-01-15,0.6666666666666666,351,7.0,5.0,6.0,5.0,2.0,2024-11-27,2.0,34.0,13.0,1.0,2.0,2.0,7.0,2.0,2.0,11.0,2024-12-06,0.15384615384615385,0.07692307692307693,25.0,1
C-2200,enterprise,annual,2023-11-30,66,,2021-12-31,1,2021-12-31,0,1096,99.8,21.0,5,158296.68,52765.56,3,0,3,2023-12-31,9.0,13,3,2024-01-13,0.0,353,6.0,8.0,7.0,6.0,2.0,2024-08-26,-2.0,127.0,4.0,0.0,0.0,2.0,1.0,1.0,1.0,3.0,2024-12-23,0.25,0.0,8.0,1
C-2201,enterprise,annual,2023-03-31,73,,2021-07-01,1,2021-07-01,0,1279,284.5,28.2,30,41404.32,10351.08,4,0,4,2024-07-01,2.5,5,2,2024-07-06,0.0,178,7.0,7.0,7.0,7.0,1.0,2024-09-18,0.0,104.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2024-07-10,0.0,1.0,174.0,1
C-2202,professional,monthly,2022-11-30,19,2024-10-21,2021-03-31,1,2021-03-31,1,1300,143.3,27.3,71,31772.7,738.9,43,0,43,2024-10-01,0.7906976744186046,12,4,2024-10-01,0.0,91,0.0,0.0,0.0,0.0,1.0,2024-04-17,0.0,258.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2024-10-08,0.5,0.0,84.0,1
C-2203,starter,monthly,2021-02-28,4,2024-12-14,2024-08-31,0,2024-08-31,1,105,35.6,51.5,17,458.7,91.74,5,1,4,2024-12-01,7.25,10,4,2024-12-11,0.2,20,7.0,7.0,7.0,7.0,1.0,2024-11-14,0.0,47.0,6.0,1.0,1.0,3.0,0.0,1.0,3.0,3.0,2024-11-23,0.5,0.16666666666666666,38.0,1
C-2204,starter,annual,2021-05-31,2,2024-12-27,2024-07-31,0,2024-07-31,1,149,56.9,48.4,4,4116.6,1372.2,3,2,1,2024-07-31,7.0,7,1,2024-08-07,0.6666666666666666,146,4.0,4.0,4.0,4.0,1.0,2024-07-31,0.0,153.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2024-07-29,0.0,0.0,155.0,1
C-2205,starter,annual,2024-05-31,2,2024-12-31,2022-01-31,1,2022-01-31,1,1065,11.8,59.2,0,4806.0,1602.0,3,0,3,2024-01-31,3.6666666666666665,6,3,2024-02-06,0.0,329,8.0,10.0,9.0,8.0,2.0,2024-12-03,-2.0,28.0,15.0,3.0,4.0,5.0,6.0,2.0,4.0,11.0,2024-12-26,0.26666666666666666,0.2,5.0,1
C-2206,enterprise,monthly,2023-08-31,32,,2024-01-31,0,2024-01-31,0,335,125.0,93.7,31,50074.64,4552.24,11,0,11,2024-12-01,0.0,0,0,2024-12-01,0.0,30,1.0,1.0,1.0,1.0,1.0,2024-11-18,0.0,43.0,10.0,2.0,1.0,0.0,2.0,3.0,0.0,10.0,2024-12-15,0.0,0.2,16.0,1
C-2207,starter,annual,2022-12-31,4,2024-12-27,2024-03-02,0,2024-03-02,1,300,53.9,50.1,4,3081.6,770.4,4,3,1,2024-03-02,5.0,5,1,2024-03-07,0.75,299,0.0,0.0,0.0,0.0,2.0,2024-10-18,0.0,74.0,9.0,1.0,1.0,2.0,4.0,3.0,2.0,7.0,2024-12-12,0.2222222222222222,0.1111111111111111,19.0,1
C-2208,professional,annual,2021-02-28,3,,2021-05-31,0,2021-05-31,0,1310,39.1,77.4,13,30726.72,7681.68,4,0,4,2024-05-31,0.0,0,0,2024-05-31,0.0,214,8.0,8.0,8.0,8.0,1.0,2024-10-11,0.0,81.0,8.0,2.0,3.0,2.0,4.0,0.0,2.0,6.0,2024-12-04,0.25,0.25,27.0,1
C-2209,starter,annual,2024-06-30,3,,2023-12-01,1,2023-12-01,0,396,28.5,79.9,5,3264.0,652.8,5,3,2,2024-12-01,4.5,8,2,2024-12-02,0.6,29,5.0,5.0,5.0,5.0,1.0,2024-10-17,0.0,75.0,8.0,2.0,1.0,1.0,3.0,3.0,3.0,5.0,2024-12-29,0.375,0.25,2.0,1
C-2210,starter,annual,2023-07-31,3,2024-10-26,2021-12-31,1,2021-12-31,1,1030,30.7,68.3,66,3350.4,837.6,4,1,3,2023-12-31,8.333333333333334,11,3,2024-01-06,0.25,360,5.0,5.0,5.0,5.0,1.0,2024-10-26,0.0,66.0,5.0,0.0,0.0,1.0,2.0,1.0,2.0,3.0,2024-10-19,0.4,0.0,73.0,1
C-2211,enterprise,monthly,2022-03-31,63,2024-10-23,2021-12-31,1,2021-12-31,1,1027,247.4,65.7,69,124277.82,3655.23,34,0,34,2024-10-01,0.08823529411764706,3,1,2024-10-01,0.0,91,5.0,5.0,5.0,5.0,0.0,,0.0,393.0,3.0,0.0,2.0,2.0,0.0,0.0,1.0,2.0,2024-10-14,0.3333333333333333,0.0,78.0,0
C-2212,enterprise,monthly,2023-04-30,48,2024-12-29,2023-07-31,0,2023-07-31,1,517,133.7,44.6,11,25386.949999999997,1493.35,17,0,17,2024-12-01,1.0588235294117647,13,2,2024-12-01,0.0,30,7.0,6.0,6.5,6.0,2.0,2024-12-03,1.0,28.0,15.0,1.0,4.0,4.0,3.0,5.0,2.0,13.0,2024-12-28,0.13333333333333333,0.06666666666666667,3.0,1
C-2213,starter,annual,2022-07-31,1,2024-11-06,2022-01-31,1,2022-01-31,1,1010,19.3,92.3,55,6648.48,2216.16,3,0,3,2024-01-31,2.6666666666666665,8,1,2024-01-31,0.0,335,1.0,0.0,0.5,0.0,2.0,2024-09-03,1.0,119.0,10.0,1.0,3.0,3.0,3.0,0.0,1.0,9.0,2024-10-30,0.1,0.1,62.0,1
C-2214,starter,monthly,2022-02-28,3,2024-10-22,2021-05-31,1,2021-05-31,1,1240,7.8,69.8,70,2282.4700000000003,55.67000000000001,41,0,41,2024-10-01,0.0,0,0,2024-10-01,0.0,91,1.0,3.0,2.0,1.0,2.0,2024-09-20,-2.0,102.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2024-04-16,0.0,0.0,259.0,1
C-2215,starter,monthly,2021-04-30,4,2024-11-09,2020-12-31,1,2020-12-31,1,1409,35.9,61.9,52,3063.4600000000005,65.18,47,0,47,2024-10-31,0.0,0,0,2024-10-31,0.0,61,2.0,5.0,3.5,2.0,2.0,2024-07-09,-3.0,175.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,2024-10-27,0.0,0.0,65.0,1
C-2216,starter,monthly,2023-06-30,1,2024-12-27,2024-10-31,0,2024-10-31,1,57,24.0,76.6,4,146.94,73.47,2,0,2,2024-12-01,5.5,11,1,2024-12-12,0.0,19,9.0,8.0,8.5,8.0,2.0,2024-07-04,1.0,180.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,2024-12-02,0.0,0.0,29.0,1
C-2217,starter,annual,2021-04-30,3,,2020-12-31,1,2020-12-31,0,1461,19.2,77.8,36,8902.56,2225.64,4,0,4,2023-12-31,5.0,8,4,2024-01-02,0.0,364,2.0,4.0,3.0,2.0,2.0,2024-09-26,-2.0,96.0,13.0,1.0,1.0,4.0,5.0,0.0,1.0,12.0,2024-12-27,0.07692307692307693,0.07692307692307693,4.0,1
C-2218,professional,annual,2023-01-31,17,2024-10-30,2022-05-01,1,2022-05-01,1,913,56.0,87.1,62,10934.28,3644.76,3,0,3,2024-05-01,3.6666666666666665,11,1,2024-05-01,0.0,244,10.0,10.0,10.0,10.0,2.0,2024-10-18,0.0,74.0,3.0,0.0,1.0,2.0,1.0,0.0,0.0,3.0,2024-10-13,0.0,0.0,79.0,1
C-2219,enterprise,annual,2024-07-31,44,,2024-10-01,0,2024-10-01,0,91,61.9,43.1,26,62958.48,31479.24,2,1,1,2024-10-01,6.0,6,1,2024-10-07,0.5,85,7.0,7.0,7.0,7.0,1.0,2024-09-08,0.0,114.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,2024-11-02,0.0,0.0,59.0,1
C-2220,professional,monthly,2023-03-31,18,2024-10-12,2021-12-01,1,2021-12-01,1,1046,106.7,27.0,80,20116.95,574.77,35,0,35,2024-10-01,0.45714285714285713,12,2,2024-10-01,0.0,91,1.0,1.0,1.0,1.0,1.0,2024-09-14,0.0,108.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,2024-10-06,0.0,0.0,86.0,1
C-2221,starter,monthly,2023-01-31,2,,2022-07-01,1,2022-07-01,0,914,46.9,92.1,39,4452.599999999999,148.42,30,0,30,2024-12-01,0.1,3,1,2024-12-01,0.0,30,9.0,10.0,9.5,9.0,2.0,2024-12-23,-1.0,8.0,14.0,3.0,2.0,6.0,3.0,1.0,4.0,10.0,2024-12-25,0.2857142857142857,0.21428571428571427,6.0,1
C-2222,starter,monthly,2022-06-30,3,2024-12-03,2022-03-03,1,2022-03-03,1,1006,51.2,24.7,28,5843.240000000001,171.86,34,0,34,2024-12-03,0.4117647058823529,14,1,2024-12-03,0.0,28,5.0,5.0,5.0,5.0,0.0,,0.0,393.0,4.0,1.0,1.0,0.0,1.0,2.0,1.0,3.0,2024-10-07,0.25,0.25,85.0,0
C-2223,starter,annual,2024-08-31,2,2024-10-04,2023-05-01,1,2023-05-01,1,522,35.0,80.6,88,3595.68,1797.84,2,0,2,2024-05-01,0.0,0,0,2024-05-01,0.0,244,7.0,5.0,6.0,5.0,2.0,2024-08-19,2.0,134.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,2024-05-27,0.5,0.0,218.0,1
C-2224,enterprise,monthly,2024-09-30,100,2024-11-28,2024-10-31,0,2024-10-31,1,28,175.2,58.6,33,1976.72,1976.72,1,0,1,2024-10-31,14.0,14,1,2024-11-14,0.0,47,1.0,0.0,0.5,0.0,2.0,2024-07-24,1.0,160.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,2024-11-26,0.0,0.0,35.0,1
C-2225,starter,annual,2023-06-30,3,2024-12-04,2021-03-03,1,2021-03-03,1,1372,23.1,44.7,27,7541.28,1885.32,4,0,4,2024-03-03,3.75,9,3,2024-03-06,0.0,300,6.0,6.0,6.0,6.0,1.0,2024-04-03,0.0,272.0,10.0,1.0,4.0,1.0,4.0,2.0,0.0,10.0,2024-11-11,0.0,0.1,50.0,1
C-2226,professional,annual,2024-03-31,9,,2024-03-31,0,2024-03-31,0,275,25.8,30.5,45,30684.48,7671.12,4,3,1,2024-03-31,1.0,1,1,2024-04-01,0.75,274,10.0,10.0,10.0,10.0,2.0,2024-10-18,0.0,74.0,17.0,4.0,3.0,7.0,2.0,3.0,5.0,12.0,2024-12-17,0.29411764705882354,0.23529411764705882,14.0,1
C-2227,professional,monthly,2021-09-30,14,2024-10-08,2022-07-01,0,2022-07-01,1,830,72.6,45.6,84,10899.56,389.27,28,0,28,2024-10-01,0.8214285714285714,12,3,2024-10-01,0.0,91,6.0,4.0,5.0,4.0,2.0,2024-08-28,2.0,125.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2024-10-05,0.5,0.0,87.0,1
C-2228,enterprise,annual,2023-07-31,99,2024-11-26,2021-12-01,1,2021-12-01,1,1091,104.9,53.4,74,136820.88,45606.96,3,0,3,2023-12-01,0.0,0,0,2023-12-01,0.0,396,4.0,6.0,5.0,4.0,2.0,2024-07-29,-2.0,155.0,9.0,2.0,1.0,3.0,4.0,0.0,5.0,4.0,2024-11-19,0.5555555555555556,0.2222222222222222,42.0,1
C-2229,starter,monthly,2022-02-28,3,,2024-05-01,0,2024-05-01,0,244,42.7,27.0,86,907.84,113.48,8,0,8,2024-12-01,5.25,14,5,2024-12-15,0.0,16,4.0,4.0,4.0,4.0,1.0,2024-12-20,0.0,11.0,4.0,1.0,0.0,2.0,1.0,0.0,0.0,4.0,2024-12-14,0.0,0.25,17.0,1
C-2230,professional,monthly,2024-09-30,12,,2023-05-01,1,2023-05-01,0,610,21.7,58.6,40,8789.400000000001,439.4700000000001,20,0,20,2024-12-01,0.0,0,0,2024-12-01,0.0,30,9.0,6.0,7.5,6.0,2.0,2024-10-05,3.0,87.0,8.0,0.0,5.0,4.0,2.0,1.0,2.0,6.0,2024-12-01,0.25,0.0,30.0,1
C-2231,starter,monthly,2023-01-31,3,2024-11-10,2021-08-31,1,2021-08-31,1,1167,13.1,16.4,51,7546.110000000001,193.49,39,0,39,2024-10-31,0.0,0,0,2024-10-31,0.0,61,9.0,9.0,9.0,9.0,1.0,2024-07-07,0.0,177.0,5.0,0.0,0.0,3.0,2.0,0.0,0.0,5.0,2024-11-08,0.0,0.0,53.0,1
C-2232,professional,monthly,2023-10-31,17,,2023-10-01,1,2023-10-01,0,457,65.9,59.0,4,7331.4,488.76,15,0,15,2024-12-01,1.6,10,3,2024-12-01,0.0,30,5.0,5.0,5.0,5.0,1.0,2024-08-12,0.0,141.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,2024-10-12,0.0,0.0,80.0,1
C-2233,starter,monthly,2024-10-31,1,,2024-10-31,0,2024-10-31,0,61,30.9,92.3,7,262.88,131.44,2,0,2,2024-12-01,5.0,10,1,2024-12-11,0.0,20,10.0,10.0,10.0,10.0,1.0,2024-09-07,0.0,115.0,11.0,3.0,2.0,3.0,3.0,4.0,3.0,8.0,2024-12-29,0.2727272727272727,0.2727272727272727,2.0,1
C-2234,starter,annual,2022-10-31,3,,2024-05-01,0,2024-05-01,0,244,26.9,13.2,22,4885.2,977.04,5,4,1,2024-05-01,10.0,10,1,2024-05-11,0.8,234,2.0,2.0,2.0,2.0,1.0,2024-11-29,0.0,32.0,9.0,3.0,0.0,2.0,4.0,1.0,2.0,7.0,2024-12-25,0.2222222222222222,0.3333333333333333,6.0,1
C-2235,professional,annual,2024-05-31,6,2024-11-15,2021-10-31,1,2021-10-31,1,1111,142.6,22.3,46,18853.92,4713.48,4,0,4,2024-10-31,7.25,15,4,2024-11-04,0.0,57,5.0,2.0,3.5,2.0,2.0,2024-11-15,3.0,46.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,2024-11-09,0.0,0.0,52.0,1
C-2236,professional,annual,2021-12-31,11,2024-12-17,2022-12-31,0,2022-12-31,1,717,42.5,16.0,14,19523.16,6507.72,3,1,2,2023-12-31,7.0,11,2,2024-01-11,0.3333333333333333,355,6.0,6.0,6.0,6.0,1.0,2024-09-30,0.0,92.0,10.0,0.0,4.0,4.0,3.0,1.0,4.0,6.0,2024-12-09,0.4,0.0,22.0,1
C-2237,enterprise,monthly,2022-02-28,92,2024-12-05,2024-10-01,0,2024-10-01,1,65,71.6,50.0,26,5183.76,1295.94,4,1,3,2024-12-01,7.0,13,3,2024-12-14,0.25,17,2.0,2.0,2.0,2.0,1.0,2024-11-14,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,394.0,1
C-2238,starter,annual,2021-11-30,3,,2023-12-01,0,2023-12-01,0,396,25.0,32.7,60,3134.16,1567.08,2,0,2,2024-12-01,7.0,14,1,2024-12-01,0.0,30,9.0,6.0,7.5,6.0,2.0,2024-09-21,3.0,101.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,2024-12-17,0.3333333333333333,0.0,14.0,1
C-2239,professional,monthly,2021-09-30,6,,2023-05-01,0,2023-05-01,0,610,148.3,84.3,37,14012.4,700.62,20,0,20,2024-12-01,1.25,9,4,2024-12-01,0.0,30,6.0,8.0,7.0,6.0,2.0,2024-11-01,-2.0,60.0,5.0,2.0,0.0,3.0,2.0,0.0,1.0,4.0,2024-11-22,0.2,0.4,39.0,1
C-2240,starter,monthly,2021-03-31,1,2024-11-17,2022-05-01,0,2022-05-01,1,931,2.8,41.9,44,2640.5800000000004,85.18,31,0,31,2024-11-01,0.0967741935483871,3,1,2024-11-01,0.0,60,0.0,0.0,0.0,0.0,2.0,2024-11-08,0.0,53.0,9.0,1.0,1.0,4.0,2.0,2.0,2.0,7.0,2024-11-16,0.2222222222222222,0.1111111111111111,45.0,1
C-2241,professional,annual,2024-06-30,6,2024-12-22,2022-07-01,1,2022-07-01,1,905,45.8,22.9,9,12030.84,4010.28,3,0,3,2024-07-01,4.666666666666667,12,2,2024-07-01,0.0,183,2.0,2.0,2.0,2.0,1.0,2024-10-26,0.0,66.0,8.0,0.0,3.0,2.0,1.0,0.0,2.0,6.0,2024-12-15,0.25,0.0,16.0,1
C-2242,professional,monthly,2023-04-30,6,2024-12-09,2021-03-31,1,2021-03-31,1,1349,127.7,91.6,22,19482.3,432.94,45,0,45,2024-12-01,0.5333333333333333,13,2,2024-12-12,0.0,19,1.0,1.0,1.0,1.0,1.0,2024-08-06,0.0,147.0,11.0,1.0,2.0,5.0,3.0,1.0,4.0,7.0,2024-12-03,0.36363636363636365,0.09090909090909091,28.0,1
C-2244,enterprise,monthly,2022-08-31,57,2024-11-07,2021-12-31,1,2021-12-31,1,1042,283.5,28.7,54,69363.34999999999,1981.8099999999997,35,0,35,2024-10-31,0.0,0,0,2024-10-31,0.0,61,0.0,3.0,1.5,0.0,2.0,2024-07-31,-3.0,153.0,4.0,0.0,1.0,2.0,2.0,0.0,3.0,1.0,2024-10-29,0.75,0.0,63.0,1
C-2245,professional,annual,2022-02-28,10,2024-12-23,2021-05-01,1,2021-05-01,1,1332,50.6,90.9,8,15038.88,3759.72,4,0,4,2024-05-01,4.0,10,2,2024-05-01,0.0,244,7.0,8.0,7.5,7.0,2.0,2024-10-18,-1.0,74.0,9.0,1.0,2.0,0.0,6.0,3.0,4.0,5.0,2024-12-22,0.4444444444444444,0.1111111111111111,9.0,1
C-2246,starter,monthly,2024-10-31,2,2024-11-28,2021-05-31,1,2021-05-31,1,1277,23.3,38.6,33,4304.16,102.47999999999999,42,0,42,2024-10-31,1.0238095238095237,12,5,2024-10-31,0.0,61,5.0,5.0,5.0,5.0,1.0,2024-03-14,0.0,292.0,9.0,1.0,3.0,3.0,4.0,1.0,2.0,7.0,2024-11-27,0.2222222222222222,0.1111111111111111,34.0,1
C-2247,professional,annual,2024-07-31,13,2024-10-14,2022-12-01,1,2022-12-01,1,683,45.8,75.2,78,6070.32,3035.16,2,0,2,2023-12-01,2.5,5,1,2023-12-06,0.0,391,0.0,0.0,0.0,0.0,2.0,2024-07-02,0.0,182.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,2024-10-14,0.5,0.0,78.0,1
C-2248,enterprise,monthly,2021-02-28,26,2024-11-12,2020-12-31,1,2020-12-31,1,1412,170.3,58.1,49,155327.01,3304.8300000000004,47,0,47,2024-10-31,0.1276595744680851,3,3,2024-10-31,0.0,61,2.0,2.0,2.0,2.0,1.0,2024-03-29,0.0,277.0,7.0,0.0,0.0,2.0,3.0,1.0,3.0,4.0,2024-10-24,0.42857142857142855,0.0,68.0,1
C-2249,professional,monthly,2020-12-31,8,2024-11-30,2023-10-31,0,2023-10-31,1,396,116.3,68.6,31,8499.79,653.83,13,0,13,2024-10-31,3.076923076923077,15,4,2024-11-10,0.0,51,3.0,5.0,4.0,3.0,2.0,2024-09-23,-2.0,99.0,7.0,0.0,0.0,1.0,1.0,1.0,0.0,7.0,2024-11-30,0.0,0.0,31.0,1
C-2250,starter,monthly,2023-02-28,3,2024-10-15,2024-05-01,0,2024-05-01,1,167,12.5,26.7,77,901.74,150.29,6,0,6,2024-10-01,5.0,12,3,2024-10-01,0.0,91,5.0,5.0,5.0,5.0,0.0,,0.0,393.0,3.0,0.0,3.0,0.0,0.0,2.0,0.0,3.0,2024-10-07,0.0,0.0,85.0,0
C-2251,starter,annual,2024-10-31,2,,2024-01-31,1,2024-01-31,0,335,45.2,87.4,44,3042.24,1521.12,2,1,1,2024-01-31,2.0,2,1,2024-02-02,0.5,333,6.0,6.0,6.0,6.0,1.0,2024-08-17,0.0,136.0,5.0,0.0,2.0,1.0,3.0,1.0,2.0,3.0,2024-10-31,0.4,0.0,61.0,1
C-2252,enterprise,monthly,2023-07-31,69,2024-11-02,2023-05-31,1,2023-05-31,1,521,188.8,33.9,59,18464.22,1025.79,18,0,18,2024-10-31,0.8888888888888888,7,3,2024-10-31,0.0,61,0.0,2.0,1.0,0.0,2.0,2024-10-30,-2.0,62.0,4.0,0.0,1.0,1.0,2.0,1.0,1.0,3.0,2024-10-30,0.25,0.0,62.0,1
C-2253,starter,monthly,2023-03-31,5,2024-11-27,2022-05-01,1,2022-05-01,1,941,56.2,82.0,34,3979.7799999999997,128.38,31,0,31,2024-11-01,0.0967741935483871,3,1,2024-11-01,0.0,60,4.0,4.0,4.0,4.0,1.0,2024-10-19,0.0,73.0,4.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,2024-11-05,0.0,0.25,56.0,1
C-2254,starter,monthly,2023-09-30,5,2024-11-27,2022-01-31,1,2022-01-31,1,1031,14.5,31.1,85,4464.6,127.56000000000002,35,0,35,2024-10-31,0.7142857142857143,11,3,2024-11-03,0.0,58,9.0,10.0,9.5,9.0,2.0,2024-10-21,-1.0,71.0,8.0,2.0,2.0,2.0,4.0,0.0,0.0,8.0,2024-11-14,0.0,0.25,47.0,1
C-2255,professional,annual,2020-12-31,6,,2023-12-01,0,2023-12-01,0,396,39.2,61.0,60,31540.2,6308.04,5,3,2,2024-12-01,11.0,13,2,2024-12-14,0.6,17,8.0,10.0,9.0,8.0,2.0,2024-12-05,-2.0,26.0,9.0,0.0,2.0,2.0,4.0,2.0,5.0,4.0,2024-12-25,0.5555555555555556,0.0,6.0,1
C-2256,starter,annual,2021-11-30,1,2024-10-09,2022-12-31,0,2022-12-31,1,648,41.4,83.1,83,5421.12,1355.28,4,2,2,2023-12-31,4.5,6,2,2024-01-06,0.5,360,10.0,10.0,10.0,10.0,1.0,2024-09-04,0.0,118.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,2024-08-16,0.0,0.5,137.0,1
C-2257,enterprise,monthly,2021-06-30,86,,2021-10-31,0,2021-10-31,0,1157,199.4,84.5,80,59602.62,1568.49,38,0,38,2024-12-01,1.0,14,4,2024-12-01,0.0,30,2.0,3.0,2.5,2.0,2.0,2024-09-23,-1.0,99.0,4.0,0.0,1.0,2.0,1.0,0.0,1.0,3.0,2024-12-29,0.25,0.0,2.0,1
